time_stamp,time,temperature_2m,surface_pressure,cloud_cover,windspeed_10m,shortwave_radiation,year
2020-12-05 04:00:00+00:00,2020-12-05T04:00,1.5,955.9,100,3.4,0.0,2020
2020-12-05 05:00:00+00:00,2020-12-05T05:00,1.5,955.6,100,3.0,0.0,2020
2020-12-05 06:00:00+00:00,2020-12-05T06:00,1.4,954.6,100,2.3,0.0,2020
2020-12-05 07:00:00+00:00,2020-12-05T07:00,0.9,954.7,100,6.8,0.0,2020
2020-12-05 08:00:00+00:00,2020-12-05T08:00,0.8,954.8,100,4.7,0.0,2020
2020-12-05 09:00:00+00:00,2020-12-05T09:00,1.2,954.3,100,6.3,0.0,2020
2020-12-05 10:00:00+00:00,2020-12-05T10:00,1.1,953.9,100,8.0,0.0,2020
2020-12-05 11:00:00+00:00,2020-12-05T11:00,0.6,953.6,100,10.5,0.0,2020
2020-12-05 12:00:00+00:00,2020-12-05T12:00,1.2,954.4,100,12.9,0.0,2020
2020-12-05 13:00:00+00:00,2020-12-05T13:00,1.0,954.3,100,14.4,5.0,2020
2020-12-05 14:00:00+00:00,2020-12-05T14:00,0.7,954.4,100,15.1,43.0,2020
2020-12-05 15:00:00+00:00,2020-12-05T15:00,0.7,954.1,100,15.5,121.0,2020
2020-12-05 16:00:00+00:00,2020-12-05T16:00,1.3,954.3,100,16.2,173.0,2020
2020-12-05 17:00:00+00:00,2020-12-05T17:00,1.9,953.0,100,18.3,177.0,2020
2020-12-05 18:00:00+00:00,2020-12-05T18:00,1.8,952.3,95,19.6,134.0,2020
2020-12-05 19:00:00+00:00,2020-12-05T19:00,1.7,952.3,100,20.3,100.0,2020
2020-12-05 20:00:00+00:00,2020-12-05T20:00,1.2,952.6,100,21.2,63.0,2020
2020-12-05 21:00:00+00:00,2020-12-05T21:00,0.4,953.1,100,20.5,15.0,2020
2020-12-05 22:00:00+00:00,2020-12-05T22:00,-0.1,953.3,92,20.0,1.0,2020
2020-12-05 23:00:00+00:00,2020-12-05T23:00,-0.5,953.7,98,19.6,0.0,2020
2020-12-06 00:00:00+00:00,2020-12-06T00:00,-1.5,954.4,100,19.8,0.0,2020
2020-12-06 01:00:00+00:00,2020-12-06T01:00,-1.9,954.3,93,18.1,0.0,2020
2020-12-06 02:00:00+00:00,2020-12-06T02:00,-2.4,954.4,100,19.6,0.0,2020
2020-12-06 03:00:00+00:00,2020-12-06T03:00,-3.0,954.2,100,19.8,0.0,2020
2020-12-06 04:00:00+00:00,2020-12-06T04:00,-3.6,954.1,88,19.7,0.0,2020
2020-12-06 05:00:00+00:00,2020-12-06T05:00,-4.3,953.8,54,19.1,0.0,2020
2020-12-06 06:00:00+00:00,2020-12-06T06:00,-4.9,953.8,67,19.1,0.0,2020
2020-12-06 07:00:00+00:00,2020-12-06T07:00,-5.5,954.2,88,20.9,0.0,2020
2020-12-06 08:00:00+00:00,2020-12-06T08:00,-5.7,954.4,98,20.9,0.0,2020
2020-12-06 09:00:00+00:00,2020-12-06T09:00,-6.0,954.4,100,21.1,0.0,2020
2020-12-06 10:00:00+00:00,2020-12-06T10:00,-6.0,954.6,100,21.1,0.0,2020
2020-12-06 11:00:00+00:00,2020-12-06T11:00,-6.0,954.8,100,20.6,0.0,2020
2020-12-06 12:00:00+00:00,2020-12-06T12:00,-5.9,954.7,100,21.4,0.0,2020
2020-12-06 13:00:00+00:00,2020-12-06T13:00,-5.3,954.8,100,20.4,6.0,2020
2020-12-06 14:00:00+00:00,2020-12-06T14:00,-4.4,954.6,100,22.7,42.0,2020
2020-12-06 15:00:00+00:00,2020-12-06T15:00,-3.9,954.4,100,23.7,79.0,2020
2020-12-06 16:00:00+00:00,2020-12-06T16:00,-3.7,954.2,100,22.7,70.0,2020
2020-12-06 17:00:00+00:00,2020-12-06T17:00,-3.2,953.6,100,23.2,102.0,2020
2020-12-06 18:00:00+00:00,2020-12-06T18:00,-3.3,953.6,100,22.5,94.0,2020
2020-12-06 19:00:00+00:00,2020-12-06T19:00,-3.1,953.7,100,22.3,75.0,2020
2020-12-06 20:00:00+00:00,2020-12-06T20:00,-3.1,953.8,100,22.1,64.0,2020
2020-12-06 21:00:00+00:00,2020-12-06T21:00,-3.5,954.2,100,21.5,30.0,2020
2020-12-06 22:00:00+00:00,2020-12-06T22:00,-3.7,954.5,95,19.2,2.0,2020
2020-12-06 23:00:00+00:00,2020-12-06T23:00,-3.9,954.6,95,17.3,0.0,2020
2020-12-07 00:00:00+00:00,2020-12-07T00:00,-3.9,954.5,95,17.9,0.0,2020
2020-12-07 01:00:00+00:00,2020-12-07T01:00,-3.8,954.6,90,15.4,0.0,2020
2020-12-07 02:00:00+00:00,2020-12-07T02:00,-3.7,954.4,81,13.5,0.0,2020
2020-12-07 03:00:00+00:00,2020-12-07T03:00,-3.8,954.4,79,14.3,0.0,2020
2020-12-07 04:00:00+00:00,2020-12-07T04:00,-3.8,954.2,73,13.8,0.0,2020
2020-12-07 05:00:00+00:00,2020-12-07T05:00,-4.1,954.1,72,13.8,0.0,2020
2020-12-07 06:00:00+00:00,2020-12-07T06:00,-4.2,954.0,75,12.3,0.0,2020
2020-12-07 07:00:00+00:00,2020-12-07T07:00,-4.3,953.5,73,11.2,0.0,2020
2020-12-07 08:00:00+00:00,2020-12-07T08:00,-4.3,953.6,95,12.0,0.0,2020
2020-12-07 09:00:00+00:00,2020-12-07T09:00,-4.3,953.5,100,16.1,0.0,2020
2020-12-07 10:00:00+00:00,2020-12-07T10:00,-4.6,953.3,100,16.4,0.0,2020
2020-12-07 11:00:00+00:00,2020-12-07T11:00,-4.8,953.1,100,15.3,0.0,2020
2020-12-07 12:00:00+00:00,2020-12-07T12:00,-5.2,953.0,100,15.9,0.0,2020
2020-12-07 13:00:00+00:00,2020-12-07T13:00,-5.2,953.1,100,15.7,6.0,2020
2020-12-07 14:00:00+00:00,2020-12-07T14:00,-4.9,953.7,100,14.5,44.0,2020
2020-12-07 15:00:00+00:00,2020-12-07T15:00,-4.5,953.6,100,14.2,92.0,2020
2020-12-07 16:00:00+00:00,2020-12-07T16:00,-4.1,953.1,100,14.1,139.0,2020
2020-12-07 17:00:00+00:00,2020-12-07T17:00,-3.7,952.2,100,14.8,176.0,2020
2020-12-07 18:00:00+00:00,2020-12-07T18:00,-3.4,952.2,100,13.5,182.0,2020
2020-12-07 19:00:00+00:00,2020-12-07T19:00,-3.4,952.2,100,13.2,148.0,2020
2020-12-07 20:00:00+00:00,2020-12-07T20:00,-3.7,951.8,100,13.8,77.0,2020
2020-12-07 21:00:00+00:00,2020-12-07T21:00,-4.0,951.8,99,14.1,40.0,2020
2020-12-07 22:00:00+00:00,2020-12-07T22:00,-4.5,951.8,92,14.1,2.0,2020
2020-12-07 23:00:00+00:00,2020-12-07T23:00,-4.9,952.0,98,13.5,0.0,2020
2020-12-08 00:00:00+00:00,2020-12-08T00:00,-5.6,952.1,98,13.3,0.0,2020
2020-12-08 01:00:00+00:00,2020-12-08T01:00,-5.8,952.2,92,15.7,0.0,2020
2020-12-08 02:00:00+00:00,2020-12-08T02:00,-6.2,952.1,99,15.8,0.0,2020
2020-12-08 03:00:00+00:00,2020-12-08T03:00,-6.3,952.3,99,14.5,0.0,2020
2020-12-08 04:00:00+00:00,2020-12-08T04:00,-6.3,952.3,99,12.4,0.0,2020
2020-12-08 05:00:00+00:00,2020-12-08T05:00,-6.1,952.2,100,11.8,0.0,2020
2020-12-08 06:00:00+00:00,2020-12-08T06:00,-6.1,952.1,99,12.6,0.0,2020
2020-12-08 07:00:00+00:00,2020-12-08T07:00,-6.1,952.1,97,13.4,0.0,2020
2020-12-08 08:00:00+00:00,2020-12-08T08:00,-6.2,951.7,96,13.6,0.0,2020
2020-12-08 09:00:00+00:00,2020-12-08T09:00,-6.3,951.4,97,13.4,0.0,2020
2020-12-08 10:00:00+00:00,2020-12-08T10:00,-6.5,951.2,98,13.8,0.0,2020
2020-12-08 11:00:00+00:00,2020-12-08T11:00,-6.6,951.5,98,14.6,0.0,2020
2020-12-08 12:00:00+00:00,2020-12-08T12:00,-7.7,952.7,95,13.5,0.0,2020
2020-12-08 13:00:00+00:00,2020-12-08T13:00,-7.6,953.4,84,14.3,10.0,2020
2020-12-08 14:00:00+00:00,2020-12-08T14:00,-7.2,953.6,94,15.4,74.0,2020
2020-12-08 15:00:00+00:00,2020-12-08T15:00,-6.5,953.9,100,16.6,131.0,2020
2020-12-08 16:00:00+00:00,2020-12-08T16:00,-5.6,953.7,100,15.8,166.0,2020
2020-12-08 17:00:00+00:00,2020-12-08T17:00,-4.7,953.0,100,15.5,167.0,2020
2020-12-08 18:00:00+00:00,2020-12-08T18:00,-3.9,952.9,100,18.2,188.0,2020
2020-12-08 19:00:00+00:00,2020-12-08T19:00,-3.8,953.0,100,18.0,148.0,2020
2020-12-08 20:00:00+00:00,2020-12-08T20:00,-3.9,952.5,97,15.7,101.0,2020
2020-12-08 21:00:00+00:00,2020-12-08T21:00,-4.2,952.5,80,14.3,51.0,2020
2020-12-08 22:00:00+00:00,2020-12-08T22:00,-5.0,953.0,62,12.6,4.0,2020
2020-12-08 23:00:00+00:00,2020-12-08T23:00,-5.5,953.2,98,12.9,0.0,2020
2020-12-09 00:00:00+00:00,2020-12-09T00:00,-5.4,953.8,93,11.0,0.0,2020
2020-12-09 01:00:00+00:00,2020-12-09T01:00,-5.2,954.5,100,11.4,0.0,2020
2020-12-09 02:00:00+00:00,2020-12-09T02:00,-4.6,954.2,100,10.3,0.0,2020
2020-12-09 03:00:00+00:00,2020-12-09T03:00,-3.8,953.7,82,11.0,0.0,2020
2020-12-09 04:00:00+00:00,2020-12-09T04:00,-3.5,953.5,92,12.7,0.0,2020
2020-12-09 05:00:00+00:00,2020-12-09T05:00,-3.7,952.8,100,11.8,0.0,2020
2020-12-09 06:00:00+00:00,2020-12-09T06:00,-3.3,951.5,100,13.0,0.0,2020
2020-12-09 07:00:00+00:00,2020-12-09T07:00,-2.7,951.5,100,13.2,0.0,2020
2020-12-09 08:00:00+00:00,2020-12-09T08:00,-2.7,951.3,100,10.5,0.0,2020
2020-12-09 09:00:00+00:00,2020-12-09T09:00,-2.6,950.7,100,12.9,0.0,2020
2020-12-09 10:00:00+00:00,2020-12-09T10:00,-2.5,950.2,100,14.3,0.0,2020
2020-12-09 11:00:00+00:00,2020-12-09T11:00,-2.3,950.1,100,14.6,0.0,2020
2020-12-09 12:00:00+00:00,2020-12-09T12:00,-2.6,950.4,100,13.7,0.0,2020
2020-12-09 13:00:00+00:00,2020-12-09T13:00,-2.6,950.1,100,14.7,7.0,2020
2020-12-09 14:00:00+00:00,2020-12-09T14:00,-2.2,949.9,100,15.5,45.0,2020
2020-12-09 15:00:00+00:00,2020-12-09T15:00,-1.6,949.5,100,17.4,78.0,2020
2020-12-09 16:00:00+00:00,2020-12-09T16:00,-1.3,948.9,100,17.4,80.0,2020
2020-12-09 17:00:00+00:00,2020-12-09T17:00,-0.6,948.1,100,18.1,134.0,2020
2020-12-09 18:00:00+00:00,2020-12-09T18:00,-0.8,947.6,100,16.0,105.0,2020
2020-12-09 19:00:00+00:00,2020-12-09T19:00,-0.8,947.4,100,14.5,84.0,2020
2020-12-09 20:00:00+00:00,2020-12-09T20:00,-0.9,947.7,100,11.2,47.0,2020
2020-12-09 21:00:00+00:00,2020-12-09T21:00,-1.0,948.0,99,12.7,20.0,2020
2020-12-09 22:00:00+00:00,2020-12-09T22:00,-0.9,948.6,99,13.7,2.0,2020
2020-12-09 23:00:00+00:00,2020-12-09T23:00,-0.8,949.0,100,12.6,0.0,2020
2020-12-10 00:00:00+00:00,2020-12-10T00:00,-0.2,949.8,100,13.3,0.0,2020
2020-12-10 01:00:00+00:00,2020-12-10T01:00,0.3,950.1,100,15.8,0.0,2020
2020-12-10 02:00:00+00:00,2020-12-10T02:00,0.5,950.5,100,17.3,0.0,2020
2020-12-10 03:00:00+00:00,2020-12-10T03:00,0.3,950.9,100,16.8,0.0,2020
2020-12-10 04:00:00+00:00,2020-12-10T04:00,0.2,951.4,100,16.5,0.0,2020
2020-12-10 05:00:00+00:00,2020-12-10T05:00,0.1,952.1,100,16.0,0.0,2020
2020-12-10 06:00:00+00:00,2020-12-10T06:00,0.1,952.6,100,17.1,0.0,2020
2020-12-10 07:00:00+00:00,2020-12-10T07:00,0.0,953.6,100,16.3,0.0,2020
2020-12-10 08:00:00+00:00,2020-12-10T08:00,-0.0,954.6,86,17.7,0.0,2020
2020-12-10 09:00:00+00:00,2020-12-10T09:00,0.0,955.3,71,17.9,0.0,2020
2020-12-10 10:00:00+00:00,2020-12-10T10:00,-0.2,956.0,86,17.1,0.0,2020
2020-12-10 11:00:00+00:00,2020-12-10T11:00,-0.4,957.0,98,14.7,0.0,2020
2020-12-10 12:00:00+00:00,2020-12-10T12:00,0.0,958.5,97,16.5,0.0,2020
2020-12-10 13:00:00+00:00,2020-12-10T13:00,-0.0,959.3,79,15.5,7.0,2020
2020-12-10 14:00:00+00:00,2020-12-10T14:00,0.5,960.4,81,11.9,65.0,2020
2020-12-10 15:00:00+00:00,2020-12-10T15:00,1.0,961.2,84,15.6,129.0,2020
2020-12-10 16:00:00+00:00,2020-12-10T16:00,1.4,961.7,86,14.5,191.0,2020
2020-12-10 17:00:00+00:00,2020-12-10T17:00,1.6,961.3,100,12.4,196.0,2020
2020-12-10 18:00:00+00:00,2020-12-10T18:00,1.7,961.5,98,13.0,129.0,2020
2020-12-10 19:00:00+00:00,2020-12-10T19:00,2.0,962.1,97,10.8,98.0,2020
2020-12-10 20:00:00+00:00,2020-12-10T20:00,2.0,962.3,90,10.2,79.0,2020
2020-12-10 21:00:00+00:00,2020-12-10T21:00,1.6,962.8,96,9.5,33.0,2020
2020-12-10 22:00:00+00:00,2020-12-10T22:00,1.2,963.4,100,9.4,2.0,2020
2020-12-10 23:00:00+00:00,2020-12-10T23:00,0.3,963.5,100,7.0,0.0,2020
2020-12-11 00:00:00+00:00,2020-12-11T00:00,-0.0,964.2,63,7.0,0.0,2020
2020-12-11 01:00:00+00:00,2020-12-11T01:00,-0.5,963.9,43,7.1,0.0,2020
2020-12-11 02:00:00+00:00,2020-12-11T02:00,-1.4,963.5,47,9.4,0.0,2020
2020-12-11 03:00:00+00:00,2020-12-11T03:00,-1.8,963.3,16,11.2,0.0,2020
2020-12-11 04:00:00+00:00,2020-12-11T04:00,-1.9,963.2,36,13.3,0.0,2020
2020-12-11 05:00:00+00:00,2020-12-11T05:00,-1.9,962.7,57,14.2,0.0,2020
2020-12-11 06:00:00+00:00,2020-12-11T06:00,-1.9,962.5,2,15.0,0.0,2020
2020-12-11 07:00:00+00:00,2020-12-11T07:00,-1.6,962.0,6,17.1,0.0,2020
2020-12-11 08:00:00+00:00,2020-12-11T08:00,-1.4,961.9,84,20.0,0.0,2020
2020-12-11 09:00:00+00:00,2020-12-11T09:00,-0.9,961.4,92,22.0,0.0,2020
2020-12-11 10:00:00+00:00,2020-12-11T10:00,-0.4,961.2,87,22.0,0.0,2020
2020-12-11 11:00:00+00:00,2020-12-11T11:00,-0.3,961.4,98,20.8,0.0,2020
2020-12-11 12:00:00+00:00,2020-12-11T12:00,-0.0,961.6,98,20.9,0.0,2020
2020-12-11 13:00:00+00:00,2020-12-11T13:00,0.2,961.5,100,21.3,11.0,2020
2020-12-11 14:00:00+00:00,2020-12-11T14:00,1.6,961.7,100,21.4,99.0,2020
2020-12-11 15:00:00+00:00,2020-12-11T15:00,3.4,961.9,100,19.6,205.0,2020
2020-12-11 16:00:00+00:00,2020-12-11T16:00,5.2,961.4,97,18.3,284.0,2020
2020-12-11 17:00:00+00:00,2020-12-11T17:00,7.1,960.3,100,17.2,351.0,2020
2020-12-11 18:00:00+00:00,2020-12-11T18:00,8.1,959.8,86,16.2,329.0,2020
2020-12-11 19:00:00+00:00,2020-12-11T19:00,8.6,959.7,91,14.4,320.0,2020
2020-12-11 20:00:00+00:00,2020-12-11T20:00,7.8,959.5,84,13.4,220.0,2020
2020-12-11 21:00:00+00:00,2020-12-11T21:00,5.4,959.4,60,13.4,90.0,2020
2020-12-11 22:00:00+00:00,2020-12-11T22:00,3.9,959.4,96,15.4,5.0,2020
2020-12-11 23:00:00+00:00,2020-12-11T23:00,3.7,960.2,98,16.6,0.0,2020
2020-12-12 00:00:00+00:00,2020-12-12T00:00,3.7,961.1,95,15.4,0.0,2020
2020-12-12 01:00:00+00:00,2020-12-12T01:00,2.8,961.1,92,15.4,0.0,2020
2020-12-12 02:00:00+00:00,2020-12-12T02:00,2.5,961.4,97,15.6,0.0,2020
2020-12-12 03:00:00+00:00,2020-12-12T03:00,2.8,961.8,88,15.3,0.0,2020
2020-12-12 04:00:00+00:00,2020-12-12T04:00,2.1,962.0,87,14.6,0.0,2020
2020-12-12 05:00:00+00:00,2020-12-12T05:00,2.0,961.5,71,14.1,0.0,2020
2020-12-12 06:00:00+00:00,2020-12-12T06:00,1.4,961.6,95,13.7,0.0,2020
2020-12-12 07:00:00+00:00,2020-12-12T07:00,1.6,962.0,95,12.8,0.0,2020
2020-12-12 08:00:00+00:00,2020-12-12T08:00,1.5,961.8,62,12.6,0.0,2020
2020-12-12 09:00:00+00:00,2020-12-12T09:00,1.3,961.8,96,12.2,0.0,2020
2020-12-12 10:00:00+00:00,2020-12-12T10:00,1.5,961.5,98,12.4,0.0,2020
2020-12-12 11:00:00+00:00,2020-12-12T11:00,1.6,960.8,100,13.1,0.0,2020
2020-12-12 12:00:00+00:00,2020-12-12T12:00,2.1,961.5,100,13.5,0.0,2020
2020-12-12 13:00:00+00:00,2020-12-12T13:00,2.6,961.2,99,13.5,7.0,2020
2020-12-12 14:00:00+00:00,2020-12-12T14:00,3.9,961.4,100,12.7,61.0,2020
2020-12-12 15:00:00+00:00,2020-12-12T15:00,5.1,961.1,100,13.8,91.0,2020
2020-12-12 16:00:00+00:00,2020-12-12T16:00,5.9,960.6,98,11.8,86.0,2020
2020-12-12 17:00:00+00:00,2020-12-12T17:00,7.7,959.4,96,12.1,160.0,2020
2020-12-12 18:00:00+00:00,2020-12-12T18:00,8.7,958.6,91,12.6,191.0,2020
2020-12-12 19:00:00+00:00,2020-12-12T19:00,8.9,957.6,99,15.9,137.0,2020
2020-12-12 20:00:00+00:00,2020-12-12T20:00,8.6,956.5,100,16.3,56.0,2020
2020-12-12 21:00:00+00:00,2020-12-12T21:00,8.4,956.1,99,16.3,22.0,2020
2020-12-12 22:00:00+00:00,2020-12-12T22:00,8.1,955.9,100,18.6,1.0,2020
2020-12-12 23:00:00+00:00,2020-12-12T23:00,7.5,955.3,100,19.3,0.0,2020
2020-12-13 00:00:00+00:00,2020-12-13T00:00,7.1,954.9,100,23.1,0.0,2020
2020-12-13 01:00:00+00:00,2020-12-13T01:00,7.0,954.9,99,21.4,0.0,2020
2020-12-13 02:00:00+00:00,2020-12-13T02:00,6.7,954.5,96,21.9,0.0,2020
2020-12-13 03:00:00+00:00,2020-12-13T03:00,6.7,954.3,92,20.9,0.0,2020
2020-12-13 04:00:00+00:00,2020-12-13T04:00,6.7,954.1,70,19.6,0.0,2020
2020-12-13 05:00:00+00:00,2020-12-13T05:00,6.5,953.7,94,17.7,0.0,2020
2020-12-13 06:00:00+00:00,2020-12-13T06:00,6.4,953.6,93,17.7,0.0,2020
2020-12-13 07:00:00+00:00,2020-12-13T07:00,6.4,953.5,90,16.8,0.0,2020
2020-12-13 08:00:00+00:00,2020-12-13T08:00,6.6,953.2,79,18.6,0.0,2020
2020-12-13 09:00:00+00:00,2020-12-13T09:00,6.9,953.0,78,17.4,0.0,2020
2020-12-13 10:00:00+00:00,2020-12-13T10:00,7.0,953.2,40,17.8,0.0,2020
2020-12-13 11:00:00+00:00,2020-12-13T11:00,6.5,953.3,100,15.3,0.0,2020
2020-12-13 12:00:00+00:00,2020-12-13T12:00,5.6,954.3,100,10.6,0.0,2020
2020-12-13 13:00:00+00:00,2020-12-13T13:00,5.6,955.6,100,10.7,4.0,2020
2020-12-13 14:00:00+00:00,2020-12-13T14:00,5.1,956.6,100,14.8,17.0,2020
2020-12-13 15:00:00+00:00,2020-12-13T15:00,4.2,957.6,94,19.2,35.0,2020
2020-12-13 16:00:00+00:00,2020-12-13T16:00,3.8,957.9,95,16.7,60.0,2020
2020-12-13 17:00:00+00:00,2020-12-13T17:00,4.8,957.6,99,20.0,173.0,2020
2020-12-13 18:00:00+00:00,2020-12-13T18:00,4.0,958.1,100,20.2,196.0,2020
2020-12-13 19:00:00+00:00,2020-12-13T19:00,3.2,958.6,100,19.8,114.0,2020
2020-12-13 20:00:00+00:00,2020-12-13T20:00,2.3,959.3,100,17.8,68.0,2020
2020-12-13 21:00:00+00:00,2020-12-13T21:00,1.6,959.6,100,13.8,40.0,2020
2020-12-13 22:00:00+00:00,2020-12-13T22:00,0.8,960.2,100,11.3,2.0,2020
2020-12-13 23:00:00+00:00,2020-12-13T23:00,0.5,960.2,91,10.5,0.0,2020
2020-12-14 00:00:00+00:00,2020-12-14T00:00,-0.4,961.5,86,12.1,0.0,2020
2020-12-14 01:00:00+00:00,2020-12-14T01:00,-1.2,962.0,100,10.7,0.0,2020
2020-12-14 02:00:00+00:00,2020-12-14T02:00,-1.8,961.7,100,9.6,0.0,2020
2020-12-14 03:00:00+00:00,2020-12-14T03:00,-1.9,961.3,100,8.5,0.0,2020
2020-12-14 04:00:00+00:00,2020-12-14T04:00,-1.9,961.4,100,8.6,0.0,2020
2020-12-14 05:00:00+00:00,2020-12-14T05:00,-1.9,960.9,100,7.8,0.0,2020
2020-12-14 06:00:00+00:00,2020-12-14T06:00,-1.9,960.0,100,6.2,0.0,2020
2020-12-14 07:00:00+00:00,2020-12-14T07:00,-2.1,959.4,100,6.4,0.0,2020
2020-12-14 08:00:00+00:00,2020-12-14T08:00,-1.7,959.0,100,5.6,0.0,2020
2020-12-14 09:00:00+00:00,2020-12-14T09:00,-1.9,958.8,100,5.9,0.0,2020
2020-12-14 10:00:00+00:00,2020-12-14T10:00,-1.7,958.7,100,5.2,0.0,2020
2020-12-14 11:00:00+00:00,2020-12-14T11:00,-1.8,958.0,100,1.5,0.0,2020
2020-12-14 12:00:00+00:00,2020-12-14T12:00,-1.2,958.3,100,4.0,0.0,2020
2020-12-14 13:00:00+00:00,2020-12-14T13:00,-1.4,957.6,100,3.4,2.0,2020
2020-12-14 14:00:00+00:00,2020-12-14T14:00,-1.2,957.4,100,5.4,19.0,2020
2020-12-14 15:00:00+00:00,2020-12-14T15:00,-1.0,956.5,100,4.0,52.0,2020
2020-12-14 16:00:00+00:00,2020-12-14T16:00,-0.1,956.4,100,5.6,140.0,2020
2020-12-14 17:00:00+00:00,2020-12-14T17:00,0.3,955.9,100,7.4,121.0,2020
2020-12-14 18:00:00+00:00,2020-12-14T18:00,0.6,954.8,100,8.2,84.0,2020
2020-12-14 19:00:00+00:00,2020-12-14T19:00,0.7,954.2,100,9.6,76.0,2020
2020-12-14 20:00:00+00:00,2020-12-14T20:00,0.6,954.0,100,13.1,36.0,2020
2020-12-14 21:00:00+00:00,2020-12-14T21:00,0.1,954.2,98,10.1,11.0,2020
2020-12-14 22:00:00+00:00,2020-12-14T22:00,-0.1,954.7,98,12.4,1.0,2020
2020-12-14 23:00:00+00:00,2020-12-14T23:00,-0.7,955.7,52,19.9,0.0,2020
2020-12-15 00:00:00+00:00,2020-12-15T00:00,-1.9,956.2,51,24.4,0.0,2020
2020-12-15 01:00:00+00:00,2020-12-15T01:00,-2.4,956.9,96,24.5,0.0,2020
2020-12-15 02:00:00+00:00,2020-12-15T02:00,-2.6,958.1,95,19.5,0.0,2020
2020-12-15 03:00:00+00:00,2020-12-15T03:00,-2.6,958.8,82,23.2,0.0,2020
2020-12-15 04:00:00+00:00,2020-12-15T04:00,-3.0,959.2,42,23.3,0.0,2020
2020-12-15 05:00:00+00:00,2020-12-15T05:00,-3.5,959.8,50,22.1,0.0,2020
2020-12-15 06:00:00+00:00,2020-12-15T06:00,-3.8,960.1,51,21.2,0.0,2020
2020-12-15 07:00:00+00:00,2020-12-15T07:00,-4.0,961.1,36,21.0,0.0,2020
2020-12-15 08:00:00+00:00,2020-12-15T08:00,-4.3,962.0,99,20.9,0.0,2020
2020-12-15 09:00:00+00:00,2020-12-15T09:00,-4.6,962.8,95,20.6,0.0,2020
2020-12-15 10:00:00+00:00,2020-12-15T10:00,-5.0,963.4,77,19.9,0.0,2020
2020-12-15 11:00:00+00:00,2020-12-15T11:00,-5.6,964.1,72,19.6,0.0,2020
2020-12-15 12:00:00+00:00,2020-12-15T12:00,-6.2,964.9,52,17.9,0.0,2020
2020-12-15 13:00:00+00:00,2020-12-15T13:00,-6.4,965.9,77,15.8,9.0,2020
2020-12-15 14:00:00+00:00,2020-12-15T14:00,-6.0,966.9,92,17.1,90.0,2020
2020-12-15 15:00:00+00:00,2020-12-15T15:00,-5.6,967.7,100,19.6,148.0,2020
2020-12-15 16:00:00+00:00,2020-12-15T16:00,-5.3,968.3,100,22.5,163.0,2020
2020-12-15 17:00:00+00:00,2020-12-15T17:00,-5.6,968.1,98,22.8,133.0,2020
2020-12-15 18:00:00+00:00,2020-12-15T18:00,-5.3,968.5,64,22.2,243.0,2020
2020-12-15 19:00:00+00:00,2020-12-15T19:00,-5.4,968.7,38,21.5,225.0,2020
2020-12-15 20:00:00+00:00,2020-12-15T20:00,-5.9,969.0,3,19.0,186.0,2020
2020-12-15 21:00:00+00:00,2020-12-15T21:00,-6.8,969.2,2,14.9,106.0,2020
2020-12-15 22:00:00+00:00,2020-12-15T22:00,-7.9,969.9,88,12.7,6.0,2020
2020-12-15 23:00:00+00:00,2020-12-15T23:00,-8.3,970.4,97,11.5,0.0,2020
2020-12-16 00:00:00+00:00,2020-12-16T00:00,-9.0,970.8,98,8.4,0.0,2020
2020-12-16 01:00:00+00:00,2020-12-16T01:00,-8.9,970.9,98,8.1,0.0,2020
2020-12-16 02:00:00+00:00,2020-12-16T02:00,-9.1,970.9,100,6.4,0.0,2020
2020-12-16 03:00:00+00:00,2020-12-16T03:00,-9.1,971.1,99,5.1,0.0,2020
2020-12-16 04:00:00+00:00,2020-12-16T04:00,-9.4,970.9,99,5.9,0.0,2020
2020-12-16 05:00:00+00:00,2020-12-16T05:00,-9.5,970.9,98,7.2,0.0,2020
2020-12-16 06:00:00+00:00,2020-12-16T06:00,-9.7,970.8,100,7.2,0.0,2020
2020-12-16 07:00:00+00:00,2020-12-16T07:00,-9.9,970.9,100,6.3,0.0,2020
2020-12-16 08:00:00+00:00,2020-12-16T08:00,-9.9,971.3,99,5.1,0.0,2020
2020-12-16 09:00:00+00:00,2020-12-16T09:00,-9.9,971.3,97,4.7,0.0,2020
2020-12-16 10:00:00+00:00,2020-12-16T10:00,-10.3,971.3,99,5.6,0.0,2020
2020-12-16 11:00:00+00:00,2020-12-16T11:00,-10.2,971.1,100,6.2,0.0,2020
2020-12-16 12:00:00+00:00,2020-12-16T12:00,-11.3,971.1,100,6.2,0.0,2020
2020-12-16 13:00:00+00:00,2020-12-16T13:00,-10.9,971.1,100,10.6,7.0,2020
2020-12-16 14:00:00+00:00,2020-12-16T14:00,-9.9,971.1,94,12.0,62.0,2020
2020-12-16 15:00:00+00:00,2020-12-16T15:00,-8.5,971.2,83,11.0,161.0,2020
2020-12-16 16:00:00+00:00,2020-12-16T16:00,-6.9,970.3,97,12.2,269.0,2020
2020-12-16 17:00:00+00:00,2020-12-16T17:00,-5.4,968.6,100,12.3,321.0,2020
2020-12-16 18:00:00+00:00,2020-12-16T18:00,-5.1,968.0,100,12.9,196.0,2020
2020-12-16 19:00:00+00:00,2020-12-16T19:00,-5.0,967.7,100,12.6,152.0,2020
2020-12-16 20:00:00+00:00,2020-12-16T20:00,-5.7,967.2,100,13.0,55.0,2020
